order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,quantity,discount,sale_price,profit,month
9086,27-09-2022,Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10004318,270,2,5.6,274.4,4.399999999999977,2022-09
9087,05-01-2022,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Appliances,OFF-AP-10001564,80,2,3.6,86.4,6.400000000000006,2022-01
9088,17-10-2023,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Furniture,Chairs,FUR-CH-10000513,370,5,18,432,62,2023-10
9089,20-06-2022,Standard Class,Corporate,United States,Cary,North Carolina,27511,South,Technology,Phones,TEC-PH-10001433,240,3,10,240,0,2022-06
9090,15-09-2023,Second Class,Consumer,United States,Springfield,Ohio,45503,East,Office Supplies,Storage,OFF-ST-10002790,280,5,6,294,14,2023-09
9091,25-08-2023,First Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Storage,OFF-ST-10002974,330,8,7,343,13,2023-08
9092,02-08-2023,Second Class,Corporate,United States,Troy,Ohio,45373,East,Office Supplies,Paper,OFF-PA-10003177,20,3,0.6,19.4,-0.6,2023-08
9093,19-05-2022,Second Class,Corporate,United States,Troy,Ohio,45373,East,Furniture,Bookcases,FUR-BO-10001918,440,6,24,456,16,2022-05
9094,21-01-2022,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Technology,Phones,TEC-PH-10001299,250,2,9,291,41,2022-01
9095,31-12-2022,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,OFF-BI-10004224,330,6,12,388,58,2022-12
9096,20-04-2023,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Technology,Phones,TEC-PH-10001300,30,2,1.2,38.8,8.799999999999997,2023-04
9097,16-12-2023,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Labels,OFF-LA-10004178,30,7,1.5,28.5,-1.5,2023-12
9098,18-07-2023,Standard Class,Consumer,United States,Bloomington,Indiana,47401,Central,Office Supplies,Paper,OFF-PA-10000289,30,5,1.2,28.8,-1.2,2023-07
9099,29-06-2022,Standard Class,Home Office,United States,Dallas,Texas,75081,Central,Technology,Phones,TEC-PH-10002085,350,7,7.4,362.6,12.600000000000023,2022-06
9100,21-02-2022,Standard Class,Home Office,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,OFF-PA-10001934,10,2,0.4,9.6,-0.4,2022-02
9101,02-01-2022,Standard Class,Home Office,United States,Dallas,Texas,75081,Central,Technology,Accessories,TEC-AC-10003033,750,3,23.7,766.3,16.299999999999955,2022-01
9102,22-08-2022,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Art,OFF-AR-10001683,20,3,0.6,19.4,-0.6,2022-08
9103,04-08-2023,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Storage,OFF-ST-10001713,70,2,4,76,6,2023-08
9104,22-12-2023,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10000193,50,5,3,57,7,2023-12
9105,13-10-2022,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,OFF-BI-10000474,30,10,0.6,29.4,-0.6,2022-10
9106,04-09-2022,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Storage,OFF-ST-10000129,150,2,5.4,174.6,24.599999999999994,2022-09
9107,22-07-2022,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Machines,TEC-MA-10001016,250,3,11.6,278.4,28.399999999999977,2022-07
9108,27-04-2022,First Class,Corporate,United States,Haltom City,Texas,76117,Central,Office Supplies,Supplies,OFF-SU-10002557,20,2,1,19,-1,2022-04
9109,04-09-2022,First Class,Corporate,United States,Haltom City,Texas,76117,Central,Office Supplies,Paper,OFF-PA-10002160,30,7,1.5,28.5,-1.5,2022-09
9110,22-10-2023,First Class,Corporate,United States,Haltom City,Texas,76117,Central,Technology,Accessories,TEC-AC-10003095,180,2,10.5,199.5,19.5,2023-10
9111,13-06-2023,First Class,Home Office,United States,Richmond,Virginia,23223,South,Office Supplies,Envelopes,OFF-EN-10003160,40,5,1.6,38.4,-1.6,2023-06
9112,26-09-2023,First Class,Home Office,United States,Richmond,Virginia,23223,South,Technology,Accessories,TEC-AC-10001542,20,2,0.4,19.6,-0.4,2023-09
9113,09-09-2022,First Class,Home Office,United States,Richmond,Virginia,23223,South,Office Supplies,Storage,OFF-ST-10003641,290,4,9.6,310.4,20.399999999999977,2022-09
9114,13-03-2023,First Class,Home Office,United States,Richmond,Virginia,23223,South,Office Supplies,Binders,OFF-BI-10002432,20,3,0.6,19.4,-0.6,2023-03
9115,07-08-2022,Second Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Phones,TEC-PH-10004094,580,5,24.8,595.2,15.200000000000045,2022-08
9116,11-10-2022,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10001817,410,2,17.2,412.8,2.8000000000000114,2022-10
9117,14-04-2023,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10002759,30,2,1.2,28.8,-1.2,2023-04
9118,13-01-2023,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10000309,850,3,17.8,872.2,22.200000000000045,2023-01
9119,03-08-2023,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10003673,20,4,0.8,19.2,-0.8,2023-08
9120,01-07-2022,Standard Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Labels,OFF-LA-10000452,20,7,0.4,19.6,-0.4,2022-07
9121,25-06-2022,Standard Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10000210,90,5,2,98,8,2022-06
9122,09-04-2022,Second Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Appliances,OFF-AP-10000358,90,7,4.5,85.5,-4.5,2022-04
9123,18-11-2023,Same Day,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10002137,10,1,0.3,9.7,-0.3,2023-11
9124,17-01-2023,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10003364,70,9,2.4,77.6,7.599999999999994,2023-01
9125,15-04-2023,Second Class,Home Office,United States,Houston,Texas,77070,Central,Furniture,Furnishings,FUR-FU-10001940,10,3,0.5,9.5,-0.5,2023-04
9126,30-04-2023,Second Class,Home Office,United States,Houston,Texas,77070,Central,Furniture,Furnishings,FUR-FU-10000320,10,4,0.4,9.6,-0.4,2023-04
9127,12-09-2023,Standard Class,Home Office,United States,Las Cruces,New Mexico,88001,West,Office Supplies,Art,OFF-AR-10004441,10,2,0.4,9.6,-0.4,2023-09
9128,14-08-2022,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Storage,OFF-ST-10002182,40,3,2,48,8,2022-08
9129,14-05-2023,First Class,Corporate,United States,Redmond,Oregon,97756,West,Office Supplies,Binders,OFF-BI-10002931,80,7,2.7,87.3,7.299999999999997,2023-05
9130,26-05-2022,Second Class,Consumer,United States,Cleveland,Ohio,44105,East,Furniture,Bookcases,FUR-BO-10004357,290,3,12,288,-2,2022-05
9131,07-04-2022,Second Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Art,OFF-AR-10000475,20,2,0.6,19.4,-0.6,2022-04
9132,31-05-2023,Standard Class,Corporate,United States,Laurel,Maryland,20707,East,Furniture,Furnishings,FUR-FU-10001473,30,2,1.2,28.8,-1.2,2023-05
9133,08-09-2022,Standard Class,Corporate,United States,Laurel,Maryland,20707,East,Office Supplies,Appliances,OFF-AP-10001469,120,3,2.6,127.4,7.400000000000006,2022-09
9134,27-08-2023,Standard Class,Home Office,United States,San Diego,California,92037,West,Technology,Phones,TEC-PH-10004447,490,5,11.2,548.8,58.799999999999955,2023-08
9135,19-12-2023,Standard Class,Corporate,United States,Wilson,North Carolina,27893,South,Office Supplies,Storage,OFF-ST-10001469,120,3,2.6,127.4,7.400000000000006,2023-12
9136,14-03-2022,Standard Class,Corporate,United States,Wilson,North Carolina,27893,South,Office Supplies,Storage,OFF-ST-10000060,40,1,2.5,47.5,7.5,2022-03
9137,19-05-2022,Standard Class,Corporate,United States,Wilson,North Carolina,27893,South,Office Supplies,Paper,OFF-PA-10000807,10,3,0.3,9.7,-0.3,2022-05
9138,29-01-2022,Standard Class,Consumer,United States,Saint Petersburg,Florida,33710,South,Office Supplies,Binders,OFF-BI-10000666,20,2,0.4,19.6,-0.4,2022-01
9139,30-05-2023,Standard Class,Consumer,United States,Saint Petersburg,Florida,33710,South,Technology,Phones,TEC-PH-10002890,150,5,7.2,172.8,22.80000000000001,2023-05
9140,06-05-2023,Standard Class,Consumer,United States,Buffalo Grove,Illinois,60089,Central,Technology,Accessories,TEC-AC-10000844,440,7,24,456,16,2023-05
9141,27-01-2022,Second Class,Home Office,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10002402,150,2,4.8,155.2,5.199999999999989,2022-01
9142,21-09-2022,First Class,Corporate,United States,New York City,New York,10011,East,Technology,Phones,TEC-PH-10003988,30,4,1.2,38.8,8.799999999999997,2022-09
9143,19-06-2023,Standard Class,Consumer,United States,Las Vegas,Nevada,89115,West,Office Supplies,Binders,OFF-BI-10004040,10,2,0.4,9.6,-0.4,2023-06
9144,12-09-2022,Standard Class,Consumer,United States,Las Vegas,Nevada,89115,West,Technology,Phones,TEC-PH-10004094,1030,9,56,1064,34,2022-09
9145,18-09-2023,Standard Class,Consumer,United States,Las Vegas,Nevada,89115,West,Office Supplies,Appliances,OFF-AP-10000358,60,5,1.8,58.2,-1.8,2023-09
9146,10-06-2022,Standard Class,Consumer,United States,Naperville,Illinois,60540,Central,Office Supplies,Binders,OFF-BI-10000138,0,3,0,0,0,2022-06
9147,22-09-2023,Standard Class,Corporate,United States,Burlington,Vermont,5408,East,Technology,Accessories,TEC-AC-10002926,80,2,3,97,17,2023-09
9148,24-03-2022,Standard Class,Corporate,United States,Burlington,Vermont,5408,East,Office Supplies,Art,OFF-AR-10003477,10,6,0.2,9.8,-0.2,2022-03
9149,13-08-2023,Standard Class,Corporate,United States,Burlington,Vermont,5408,East,Office Supplies,Storage,OFF-ST-10001526,1330,13,31.2,1528.8,198.79999999999995,2023-08
9150,29-12-2023,Standard Class,Corporate,United States,Detroit,Michigan,48234,Central,Office Supplies,Binders,OFF-BI-10001765,120,4,4.2,135.8,15.800000000000011,2023-12
9151,09-03-2022,Standard Class,Corporate,United States,Detroit,Michigan,48234,Central,Office Supplies,Appliances,OFF-AP-10004859,60,5,2.8,67.2,7.200000000000003,2022-03
9152,23-04-2022,Second Class,Consumer,United States,Avondale,Arizona,85323,West,Office Supplies,Art,OFF-AR-10003179,10,2,0.2,9.8,-0.2,2022-04
9153,19-10-2023,Second Class,Consumer,United States,Avondale,Arizona,85323,West,Technology,Accessories,TEC-AC-10002345,20,2,0.6,19.4,-0.6,2023-10
9154,14-08-2022,Second Class,Consumer,United States,Avondale,Arizona,85323,West,Office Supplies,Art,OFF-AR-10001246,20,7,0.8,19.2,-0.8,2022-08
9155,18-03-2022,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10004864,20,2,0.4,19.6,-0.4,2022-03
9156,13-10-2023,Standard Class,Consumer,United States,Las Vegas,Nevada,89115,West,Office Supplies,Paper,OFF-PA-10001804,30,6,1.6,38.4,8.399999999999999,2023-10
9157,25-07-2022,Standard Class,Corporate,United States,Bangor,Maine,4401,East,Office Supplies,Appliances,OFF-AP-10001271,90,2,3,97,7,2022-07
9158,05-09-2022,Standard Class,Corporate,United States,Bangor,Maine,4401,East,Office Supplies,Paper,OFF-PA-10004353,240,13,7.8,252.2,12.199999999999989,2022-09
9159,28-07-2023,Standard Class,Corporate,United States,Bangor,Maine,4401,East,Technology,Accessories,TEC-AC-10002473,240,9,13,247,7,2023-07
9160,29-06-2023,Standard Class,Home Office,United States,Hendersonville,Tennessee,37075,South,Office Supplies,Binders,OFF-BI-10003314,0,3,0,0,0,2023-06
9161,14-09-2023,Standard Class,Home Office,United States,Hendersonville,Tennessee,37075,South,Office Supplies,Binders,OFF-BI-10004465,10,5,0.5,9.5,-0.5,2023-09
9162,03-05-2023,Standard Class,Consumer,United States,Eau Claire,Wisconsin,54703,Central,Furniture,Bookcases,FUR-BO-10003450,380,7,20.5,389.5,9.5,2023-05
9163,29-10-2022,Standard Class,Consumer,United States,Eau Claire,Wisconsin,54703,Central,Furniture,Chairs,FUR-CH-10002335,560,3,20.4,659.6,99.60000000000002,2022-10
9164,20-07-2023,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Accessories,TEC-AC-10003433,0,3,0,0,0,2023-07
9165,14-04-2023,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Appliances,OFF-AP-10003849,130,2,5.6,134.4,4.400000000000006,2023-04
9166,24-03-2022,Second Class,Consumer,United States,San Diego,California,92037,West,Technology,Machines,TEC-MA-10000984,3670,4,179.2,4300.8,630.8000000000002,2022-03
9167,16-05-2022,Second Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Paper,OFF-PA-10000418,90,1,5,95,5,2022-05
9168,09-10-2023,Second Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Appliances,OFF-AP-10001242,200,3,7.2,232.8,32.80000000000001,2023-10
9169,17-01-2023,Standard Class,Home Office,United States,Jackson,Mississippi,39212,South,Office Supplies,Paper,OFF-PA-10001954,290,14,16,304,14,2023-01
9170,05-07-2022,Standard Class,Home Office,United States,Jackson,Mississippi,39212,South,Office Supplies,Paper,OFF-PA-10001954,40,2,2,48,8,2022-07
9171,19-01-2022,Same Day,Home Office,United States,Oxnard,California,93030,West,Furniture,Furnishings,FUR-FU-10000448,20,2,1.5,28.5,8.5,2022-01
9172,18-01-2022,Same Day,Home Office,United States,Oxnard,California,93030,West,Office Supplies,Paper,OFF-PA-10001357,40,1,1.5,48.5,8.5,2022-01
9173,02-08-2022,Same Day,Home Office,United States,Oxnard,California,93030,West,Office Supplies,Storage,OFF-ST-10002292,1040,3,33.3,1076.7,36.700000000000045,2022-08
9174,25-04-2022,Same Day,Home Office,United States,Oxnard,California,93030,West,Office Supplies,Envelopes,OFF-EN-10001219,20,3,0.8,19.2,-0.8,2022-04
9175,26-04-2022,Second Class,Consumer,United States,Kent,Washington,98031,West,Technology,Phones,TEC-PH-10002564,60,3,2.1,67.9,7.900000000000006,2022-04
9176,16-10-2023,Second Class,Consumer,United States,Kent,Washington,98031,West,Office Supplies,Paper,OFF-PA-10001639,20,3,0.6,19.4,-0.6,2023-10
9177,02-03-2022,Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Office Supplies,Binders,OFF-BI-10001153,30,3,0.6,29.4,-0.6,2022-03
9178,25-02-2023,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10003356,10,2,0.4,9.6,-0.4,2023-02
9179,15-09-2022,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10001725,20,1,0.6,19.4,-0.6,2022-09
9180,01-09-2022,Standard Class,Consumer,United States,Westminster,California,92683,West,Technology,Phones,TEC-PH-10002415,600,3,35.5,674.5,74.5,2022-09
9181,29-06-2023,Standard Class,Consumer,United States,Westminster,California,92683,West,Office Supplies,Binders,OFF-BI-10003355,10,3,0.5,9.5,-0.5,2023-06
9182,09-09-2023,Standard Class,Consumer,United States,Westminster,California,92683,West,Office Supplies,Binders,OFF-BI-10000216,30,3,1.5,28.5,-1.5,2023-09
9183,04-11-2023,Standard Class,Consumer,United States,Westminster,California,92683,West,Technology,Accessories,TEC-AC-10004803,60,4,2.4,57.6,-2.4,2023-11
9184,02-01-2022,Standard Class,Consumer,United States,Westminster,California,92683,West,Office Supplies,Paper,OFF-PA-10001970,20,2,0.8,19.2,-0.8,2022-01
9185,26-12-2023,Standard Class,Consumer,United States,Westminster,California,92683,West,Furniture,Furnishings,FUR-FU-10004848,40,1,1.5,48.5,8.5,2023-12
9186,30-01-2023,Standard Class,Consumer,United States,Westminster,California,92683,West,Furniture,Chairs,FUR-CH-10002317,180,1,8.4,201.6,21.599999999999994,2023-01
9187,21-01-2022,Standard Class,Consumer,United States,Westminster,California,92683,West,Office Supplies,Appliances,OFF-AP-10002534,1310,5,58.8,1411.2,101.20000000000005,2022-01
9188,31-08-2022,Standard Class,Home Office,United States,Allentown,Pennsylvania,18103,East,Office Supplies,Supplies,OFF-SU-10001935,0,2,0,0,0,2022-08
9189,27-11-2023,Standard Class,Home Office,United States,Allentown,Pennsylvania,18103,East,Technology,Accessories,TEC-AC-10000290,20,4,1,19,-1,2023-11
9190,31-12-2022,Standard Class,Home Office,United States,Allentown,Pennsylvania,18103,East,Office Supplies,Storage,OFF-ST-10002574,630,6,33,627,-3,2022-12
9191,26-03-2023,Standard Class,Home Office,United States,Allentown,Pennsylvania,18103,East,Office Supplies,Binders,OFF-BI-10004519,90,2,5,95,5,2023-03
9192,14-12-2023,Standard Class,Home Office,United States,Allentown,Pennsylvania,18103,East,Office Supplies,Paper,OFF-PA-10003625,40,2,1,49,9,2023-12
9193,21-05-2022,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Office Supplies,Binders,OFF-BI-10001524,20,7,0.9,29.1,9.100000000000001,2022-05
9194,05-04-2022,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Phones,TEC-PH-10002200,290,2,17,323,33,2022-04
9195,20-08-2023,Standard Class,Consumer,United States,Avondale,Arizona,85323,West,Office Supplies,Supplies,OFF-SU-10001664,40,7,2,48,8,2023-08
9196,27-08-2023,Standard Class,Consumer,United States,Avondale,Arizona,85323,West,Technology,Accessories,TEC-AC-10002550,90,4,2,98,8,2023-08
9197,10-09-2022,Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Paper,OFF-PA-10004353,30,2,0.8,39.2,9.200000000000003,2022-09
9198,25-12-2023,Standard Class,Consumer,United States,San Jose,California,95123,West,Technology,Phones,TEC-PH-10001817,1320,5,28.6,1401.4,81.40000000000009,2023-12
9199,07-10-2022,Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Supplies,OFF-SU-10004737,30,6,1.2,38.8,8.799999999999997,2022-10
9200,18-04-2023,Standard Class,Consumer,United States,San Jose,California,95123,West,Furniture,Chairs,FUR-CH-10002320,250,1,13,247,-3,2023-04
9201,02-04-2023,First Class,Consumer,United States,Perth Amboy,New Jersey,8861,East,Furniture,Bookcases,FUR-BO-10001337,110,1,3.6,116.4,6.400000000000006,2023-04
9202,07-09-2023,First Class,Consumer,United States,Perth Amboy,New Jersey,8861,East,Office Supplies,Binders,OFF-BI-10004584,280,1,12.8,307.2,27.19999999999999,2023-09
9203,13-10-2022,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10004817,30,3,0.6,29.4,-0.6,2022-10
9204,20-09-2023,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Art,OFF-AR-10004602,90,5,4.4,105.6,15.599999999999994,2023-09
9205,13-07-2023,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Art,OFF-AR-10001149,20,8,1,19,-1,2023-07
9206,16-06-2022,Same Day,Consumer,United States,Milford,Connecticut,6460,East,Office Supplies,Art,OFF-AR-10004817,20,3,1,19,-1,2022-06
9207,09-07-2022,Same Day,Consumer,United States,Milford,Connecticut,6460,East,Office Supplies,Paper,OFF-PA-10003797,40,8,1,49,9,2022-07
9208,04-01-2022,Standard Class,Consumer,United States,Bloomington,Illinois,61701,Central,Technology,Accessories,TEC-AC-10000682,40,3,1.2,38.8,-1.2,2022-01
9209,12-06-2022,Second Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Storage,OFF-ST-10003996,20,1,0.8,19.2,-0.8,2022-06
9210,16-01-2022,Second Class,Home Office,United States,Burlington,Iowa,52601,Central,Office Supplies,Envelopes,OFF-EN-10003160,10,1,0.2,9.8,-0.2,2022-01
9211,27-11-2023,Second Class,Home Office,United States,Burlington,Iowa,52601,Central,Office Supplies,Binders,OFF-BI-10002012,10,3,0.2,9.8,-0.2,2023-11
9212,01-11-2022,Standard Class,Consumer,United States,Roseville,California,95661,West,Office Supplies,Paper,OFF-PA-10002105,20,3,0.8,19.2,-0.8,2022-11
9213,24-02-2022,Standard Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Furnishings,FUR-FU-10000397,40,2,2,38,-2,2022-02
9214,07-09-2022,Standard Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Furnishings,FUR-FU-10000758,70,3,4,76,6,2022-09
9215,04-09-2023,First Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Labels,OFF-LA-10004677,20,7,0.8,19.2,-0.8,2023-09
9216,25-06-2022,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10004451,30,5,1.5,28.5,-1.5,2022-06
9217,11-10-2022,Standard Class,Corporate,United States,Odessa,Texas,79762,Central,Office Supplies,Appliances,OFF-AP-10002311,10,1,0.4,9.6,-0.4,2022-10
9218,15-02-2023,First Class,Home Office,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Envelopes,OFF-EN-10004459,20,2,0.6,19.4,-0.6,2023-02
9219,03-07-2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,OFF-ST-10002352,30,7,1.2,38.8,8.799999999999997,2023-07
9220,10-08-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Bookcases,FUR-BO-10000780,270,3,9,291,21,2022-08
9221,29-04-2023,First Class,Consumer,United States,Lafayette,Louisiana,70506,South,Office Supplies,Labels,OFF-LA-10000248,10,3,0.2,9.8,-0.2,2023-04
9222,26-01-2023,First Class,Consumer,United States,Lafayette,Louisiana,70506,South,Furniture,Tables,FUR-TA-10003473,1280,4,45,1455,175,2023-01
9223,27-06-2023,First Class,Consumer,United States,Lafayette,Louisiana,70506,South,Office Supplies,Paper,OFF-PA-10004355,20,4,0.6,29.4,9.399999999999999,2023-06
9224,19-01-2022,Same Day,Home Office,United States,Bryan,Texas,77803,Central,Office Supplies,Binders,OFF-BI-10001308,10,6,0.4,9.6,-0.4,2022-01
9225,20-06-2023,Same Day,Home Office,United States,Bryan,Texas,77803,Central,Office Supplies,Binders,OFF-BI-10003094,0,2,0,0,0,2023-06
9226,03-01-2022,Same Day,Home Office,United States,Bryan,Texas,77803,Central,Office Supplies,Binders,OFF-BI-10004040,0,4,0,0,0,2022-01
9227,11-12-2022,Same Day,Home Office,United States,Bryan,Texas,77803,Central,Office Supplies,Storage,OFF-ST-10002485,40,3,2.5,47.5,7.5,2022-12
9228,18-07-2023,Standard Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Appliances,OFF-AP-10001205,350,7,7.6,372.4,22.399999999999977,2023-07
9229,19-03-2023,Same Day,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Art,OFF-AR-10001868,10,4,0.2,9.8,-0.2,2023-03
9230,22-07-2023,First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,OFF-BI-10003429,20,3,0.4,19.6,-0.4,2023-07
9231,23-08-2022,First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10002689,50,9,3,57,7,2022-08
9232,10-09-2023,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,OFF-BI-10003650,830,6,47.5,902.5,72.5,2023-09
9233,30-10-2022,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Furnishings,FUR-FU-10001889,70,9,4.5,85.5,15.5,2022-10
9234,10-11-2022,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Storage,OFF-ST-10000321,20,3,0.6,19.4,-0.6,2022-11
9235,17-02-2023,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Technology,Phones,TEC-PH-10001530,900,4,54.5,1035.5,135.5,2023-02
9236,19-05-2022,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Art,OFF-AR-10004752,20,7,0.4,19.6,-0.4,2022-05
9237,04-10-2022,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Tables,FUR-TA-10001539,460,3,17.1,552.9,92.89999999999998,2022-10
9238,09-07-2022,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Binders,OFF-BI-10001553,10,1,0.5,9.5,-0.5,2022-07
9239,02-12-2023,First Class,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,FUR-FU-10003601,130,2,7.5,142.5,12.5,2023-12
9240,24-08-2023,Standard Class,Corporate,United States,Tallahassee,Florida,32303,South,Office Supplies,Paper,OFF-PA-10001685,50,7,3,57,7,2023-08
9241,22-02-2023,Standard Class,Corporate,United States,Tallahassee,Florida,32303,South,Office Supplies,Binders,OFF-BI-10001097,10,3,0.4,9.6,-0.4,2023-02
9242,06-07-2023,Standard Class,Corporate,United States,Tallahassee,Florida,32303,South,Office Supplies,Art,OFF-AR-10001662,10,3,0.5,9.5,-0.5,2023-07
9243,18-05-2023,Standard Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10002609,10,6,0.5,9.5,-0.5,2023-05
9244,05-09-2023,Standard Class,Home Office,United States,San Francisco,California,94122,West,Furniture,Bookcases,FUR-BO-10004218,110,1,3.6,116.4,6.400000000000006,2023-09
9245,26-02-2022,Standard Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10003251,10,2,0.2,9.8,-0.2,2022-02
9246,30-10-2023,Standard Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10002365,30,5,0.6,29.4,-0.6,2023-10
9247,23-06-2023,Standard Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Art,OFF-AR-10003651,10,3,0.3,9.7,-0.3,2023-06
9248,06-09-2022,Standard Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Art,OFF-AR-10003732,0,1,0,0,0,2022-09
9249,27-04-2023,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10002557,0,1,0,0,0,2023-04
9250,28-03-2022,Standard Class,Consumer,United States,New York City,New York,10009,East,Technology,Phones,TEC-PH-10003691,830,7,17.6,862.4,32.39999999999998,2022-03
9251,06-02-2022,Standard Class,Corporate,United States,Marion,Iowa,52302,Central,Office Supplies,Binders,OFF-BI-10001107,100,8,6,114,14,2022-02
9252,20-01-2023,Standard Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Binders,OFF-BI-10004224,100,2,3.3,106.7,6.700000000000003,2023-01
9253,13-02-2022,Second Class,Consumer,United States,Pine Bluff,Arkansas,71603,South,Technology,Accessories,TEC-AC-10001114,190,5,6,194,4,2022-02
9254,21-04-2022,Second Class,Consumer,United States,Pine Bluff,Arkansas,71603,South,Office Supplies,Paper,OFF-PA-10002005,10,2,0.4,9.6,-0.4,2022-04
9255,17-01-2023,Second Class,Consumer,United States,Columbia,Missouri,65203,Central,Furniture,Chairs,FUR-CH-10001146,60,1,1.8,58.2,-1.8,2023-01
9256,06-09-2023,Second Class,Consumer,United States,Columbia,Missouri,65203,Central,Office Supplies,Labels,OFF-LA-10004853,10,3,0.3,9.7,-0.3,2023-09
